ID                    ARO_Index    Gene         %identity  alignment_length  mismatches  gap_opens  q_start  q_end    s_start  s_end  evalue     bit_score
NZ_CM128563.1         ARO:3004845  LEN-42       90.835     862               77          2          2948574  2949434  1        861    0.0        1153
NZ_CM128563.1         ARO:3002470  LEN-23       90.835     862               77          2          2948574  2949434  1        861    0.0        1153
NZ_CM128563.1         ARO:3004829  LEN-37       90.719     862               78          2          2948574  2949434  1        861    0.0        1147
NZ_CM128563.1         ARO:3002458  LEN-8        90.719     862               78          2          2948574  2949434  1        861    0.0        1147
NZ_CM128563.1         ARO:3000830  cpxA         81.832     1365              246         2          5488901  5490264  1        1364   0.0        1146
NZ_CM128563.1         ARO:3002474  LEN-26       90.603     862               79          2          2948574  2949434  1        861    0.0        1142
NZ_CM128563.1         ARO:3002478  LEN-15       90.855     842               74          3          2948574  2949414  1        840    0.0        1125
NZ_CM128563.1         ARO:3002472  LEN-4        91.241     822               70          2          2948596  2949416  2        822    0.0        1118
NZ_CM128563.1         ARO:3002454  LEN-1        90.618     842               76          3          2948574  2949414  1        840    0.0        1114
NZ_CM128563.1         ARO:3002475  LEN-3        91.119     822               71          2          2948596  2949416  2        822    0.0        1112
NZ_CM128563.1         ARO:3002430  OKP-A-13     88.399     862               98          2          2948574  2949434  1        861    0.0        1037
NZ_CM128563.1         ARO:3002428  OKP-A-11     88.413     863               96          4          2948574  2949434  1        861    0.0        1037
NZ_CM128563.1         ARO:3002433  OKP-A-16     88.181     863               98          4          2948574  2949434  1        861    0.0        1026
NZ_CM128563.1         ARO:3002450  OKP-B-17     88.167     862               100         2          2948574  2949434  1        861    0.0        1026
NZ_CM128563.1         ARO:3002438  OKP-B-5      88.167     862               100         2          2948574  2949434  1        861    0.0        1026
NZ_CM128563.1         ARO:3002431  OKP-A-14     88.167     862               100         2          2948574  2949434  1        861    0.0        1026
NZ_CM128563.1         ARO:3002429  OKP-A-12     88.181     863               98          4          2948574  2949434  1        861    0.0        1026
NZ_CM128563.1         ARO:3006141  OKP-A-17     88.167     862               98          4          2948574  2949433  1        860    0.0        1024
NZ_CM128563.1         ARO:3002418  OKP-A-1      88.153     861               100         2          2948574  2949433  1        860    0.0        1024
NZ_CM128563.1         ARO:3002422  OKP-A-5      88.167     862               98          4          2948574  2949433  1        860    0.0        1024
NZ_CM128563.1         ARO:3002437  OKP-B-4      88.153     861               100         2          2948574  2949433  1        860    0.0        1024
NZ_CM128563.1         ARO:3002420  OKP-A-3      88.167     862               98          4          2948574  2949433  1        860    0.0        1024
NZ_CM128563.1         ARO:3006142  OKP-B-16     88.051     862               101         2          2948574  2949434  1        861    0.0        1020
NZ_CM128563.1         ARO:3002439  OKP-B-6      88.051     862               101         2          2948574  2949434  1        861    0.0        1020
NZ_CM128563.1         ARO:3006144  OKP-B-22     88.037     861               101         2          2948574  2949433  1        860    0.0        1018
NZ_CM128563.1         ARO:3002421  OKP-A-4      88.037     861               101         2          2948574  2949433  1        860    0.0        1018
NZ_CM128563.1         ARO:3002425  OKP-A-8      88.037     861               101         2          2948574  2949433  1        860    0.0        1018
NZ_CM128563.1         ARO:3002419  OKP-A-2      88.037     861               101         2          2948574  2949433  1        860    0.0        1018
NZ_CM128563.1         ARO:3002426  OKP-A-9      88.051     862               99          4          2948574  2949433  1        860    0.0        1018
NZ_CM128563.1         ARO:3002436  OKP-B-3      88.037     861               101         2          2948574  2949433  1        860    0.0        1018
NZ_CM128563.1         ARO:3002453  OKP-B-20     87.935     862               102         2          2948574  2949434  1        861    0.0        1014
NZ_CM128563.1         ARO:3002446  OKP-B-13     87.935     862               102         2          2948574  2949434  1        861    0.0        1014
NZ_CM128563.1         ARO:3006148  OKP-B-36     87.935     862               100         4          2948574  2949433  1        860    0.0        1013
NZ_CM128563.1         ARO:3002427  OKP-A-10     87.935     862               100         4          2948574  2949433  1        860    0.0        1013
NZ_CM128563.1         ARO:3002441  OKP-B-8      87.921     861               102         2          2948574  2949433  1        860    0.0        1013
NZ_CM128563.1         ARO:3002435  OKP-B-2      87.921     861               102         2          2948574  2949433  1        860    0.0        1013
NZ_CM128563.1         ARO:3002442  OKP-B-9      87.921     861               102         2          2948574  2949433  1        860    0.0        1013
NZ_CM128563.1         ARO:3002452  OKP-B-19     87.819     862               103         2          2948574  2949434  1        861    0.0        1009
NZ_CM128563.1         ARO:3006151  OKP-B-45     87.805     861               103         2          2948574  2949433  1        860    0.0        1007
NZ_CM128563.1         ARO:3006149  OKP-B-40     87.805     861               103         2          2948574  2949433  1        860    0.0        1007
NZ_CM128563.1         ARO:3002423  OKP-A-6      87.833     863               99          6          2948574  2949433  1        860    0.0        1007
NZ_CM128563.1         ARO:3002440  OKP-B-7      87.805     861               103         2          2948574  2949433  1        860    0.0        1007
NZ_CM128563.1         ARO:3002434  OKP-B-1      87.805     861               103         2          2948574  2949433  1        860    0.0        1007
NZ_CM128563.1         ARO:3006146  OKP-B-24     87.703     862               104         2          2948574  2949434  1        861    0.0        1003
NZ_CM128563.1         ARO:3006147  OKP-B-34     87.689     861               104         2          2948574  2949433  1        860    0.0        1002
NZ_CM128563.1         ARO:3006145  OKP-B-23     87.689     861               104         2          2948574  2949433  1        860    0.0        1002
NZ_CM128563.1         ARO:3006143  OKP-B-21     87.689     861               104         2          2948574  2949433  1        860    0.0        1002
NZ_CM128563.1         ARO:3002444  OKP-B-11     87.703     862               102         4          2948574  2949433  1        860    0.0        1002
NZ_CM128563.1         ARO:3006153  OKP-D-1      87.601     863               103         4          2948574  2949434  1        861    0.0        998
NZ_CM128563.1         ARO:3002451  OKP-B-18     87.587     862               105         2          2948574  2949434  1        861    0.0        998
NZ_CM128563.1         ARO:3002424  OKP-A-7      87.587     862               103         4          2948574  2949433  1        860    0.0        996
NZ_CM128563.1         ARO:3002443  OKP-B-10     87.573     861               105         2          2948574  2949433  1        860    0.0        996
NZ_CM128563.1         ARO:3006150  OKP-B-41     87.456     861               106         2          2948574  2949433  1        860    0.0        990
NZ_CM128563.1         ARO:3000237  TolC         79.176     1407              273         17         700427   701820   1400     1      0.0        957
NZ_CM128563.1         ARO:3002447  OKP-B-14     87.470     822               101         2          2948596  2949416  5        825    0.0        946
NZ_CM128563.1         ARO:3002432  OKP-A-15     86.659     862               98          11         2948574  2949434  1        846    0.0        939
NZ_CM128563.1         ARO:3004042  Eclo_acrA    80.901     1199              219         9          4286676  4287869  1        1194   0.0        937
NZ_CM128563.1         ARO:3002445  OKP-B-12     87.468     790               95          4          2948611  2949398  2        789    0.0        907
NZ_CM128563.1         ARO:3003952  YojI         76.211     1652              369         21         1724877  1726516  1        1640   0.0        852
NZ_CM128563.1         ARO:3004043  Ecol_acrA    78.970     1165              237         8          4286676  4287836  1        1161   0.0        787
NZ_CM128563.1         ARO:3007509  Sfle_acrA    78.798     1165              239         8          4286676  4287836  1        1161   0.0        776
NZ_CM128563.1         ARO:3004111  FosA6        99.762     420               1           0          4895588  4896007  420      1      0.0        771
NZ_CM128563.1         ARO:3001328  Ecol_mdfA    78.846     1144              232         10         3826892  3828030  1139     1      0.0        763
NZ_CM128563.1         ARO:3000518  CRP          88.152     633               75          0          409447   410079   633      1      0.0        754
NZ_CM128563.1         ARO:3003209  fosA5        97.857     420               9           0          4895588  4896007  420      1      0.0        726
NZ_CM128563.1         ARO:3004580  Kpne_KpnE    99.449     363               2           0          2989768  2990130  363      1      0.0        660
NZ_CM128563.1         ARO:3002476  LEN-6        91.720     471               39          0          2948595  2949065  1        471    0.0        654
NZ_CM128563.1         ARO:3002477  LEN-14       91.009     456               41          0          2948601  2949056  1        456    8.93e-173  616
NZ_CM128563.1         ARO:3004583  Kpne_KpnF    100.000    330               0           0          2989452  2989781  330      1      4.16e-171  610
NZ_CM128563.1         ARO:3003056  smeE         73.861     1515              341         51         1541835  1543322  1496     10     7.11e-154  553
NZ_CM128563.1         ARO:3003056  smeE         81.414     495               83          8          70731    71220    1496     1006   1.27e-106  396
NZ_CM128563.1         ARO:3004075  MuxC         74.401     1418              300         52         1851524  1852906  1476     87     9.19e-153  549
NZ_CM128563.1         ARO:3000378  MexB         75.297     1093              227         36         1541781  1542850  1553     481    9.46e-133  483
NZ_CM128563.1         ARO:3000378  MexB         80.042     476               86          9          70731    71201    1496     1025   4.66e-91   344
NZ_CM128563.1         ARO:3000796  mdtF         71.048     2138              564         47         458484   460594   3071     962    2.65e-128  468
NZ_CM128563.1         ARO:3000676  H-NS         87.438     406               49          2          2317801  2318205  405      1      9.52e-128  466
NZ_CM128563.1         ARO:3003033  mexY         77.778     396               82          6          1541921  1542313  1407     1015   2.26e-59   239
NZ_CM128563.1         ARO:3003033  mexY         76.570     414               87          10         4288866  4289274  972      1380   2.94e-53   219
NZ_CM128563.1         ARO:3000801  MexD         76.087     414               83          15         70811    71216    1421     1016   2.96e-48   202
NZ_CM128563.1         ARO:3000804  MexF         79.032     248               48          4          70971    71216    1264     1019   1.08e-37   167
NZ_JBRDZN010000002.1  ARO:3002312  KPC-2        100.000    882               0           0          32744    33625    1        882    0.0        1629
NZ_JBRDZN010000002.1  ARO:3007452  KPC-99       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3007446  KPC-100      99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3007436  KPC-96       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3007381  KPC-86       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3007089  KPC-83       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3006203  KPC-78       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3006202  KPC-77       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3006200  KPC-75       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3006197  KPC-72       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3006189  KPC-60       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3006188  KPC-59       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3003145  KPC-21       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005385  KPC-57       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005383  KPC-55       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005382  KPC-54       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005376  KPC-45       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005375  KPC-43       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005374  KPC-42       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005367  KPC-35       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005365  KPC-33       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005364  KPC-30       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002328  KPC-18       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3005358  KPC-26       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3004496  KPC-24       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002327  KPC-17       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002316  KPC-6        99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002322  KPC-12       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002313  KPC-3        99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002315  KPC-5        99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3002321  KPC-11       99.887     882               1           0          32744    33625    1        882    0.0        1624
NZ_JBRDZN010000002.1  ARO:3007633  KPC-125      99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3007450  KPC-98       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3006192  KPC-63       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3006191  KPC-62       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3006190  KPC-61       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005384  KPC-56       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005378  KPC-49       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005377  KPC-46       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005370  KPC-38       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005369  KPC-37       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005368  KPC-36       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005362  KPC-31       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005359  KPC-27       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005356  KPC-23       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3005371  KPC-39       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3002317  KPC-7        99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3003180  KPC-22       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3001926  CTX-M-65     100.000    876               0           0          79568    80443    876      1      0.0        1618
NZ_JBRDZN010000002.1  ARO:3002314  KPC-4        99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3002318  KPC-8        99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3002320  KPC-10       99.773     882               2           0          32744    33625    1        882    0.0        1618
NZ_JBRDZN010000002.1  ARO:3006196  KPC-71       99.661     885               0           1          32744    33625    1        885    0.0        1615
NZ_JBRDZN010000002.1  ARO:3007383  KPC-95       99.660     882               3           0          32744    33625    1        882    0.0        1613
NZ_JBRDZN010000002.1  ARO:3005380  KPC-51       99.660     882               3           0          32744    33625    1        882    0.0        1613
NZ_JBRDZN010000002.1  ARO:3005363  KPC-32       99.660     882               3           0          32744    33625    1        882    0.0        1613
NZ_JBRDZN010000002.1  ARO:3002006  CTX-M-148    99.886     876               1           0          79568    80443    876      1      0.0        1613
NZ_JBRDZN010000002.1  ARO:3002323  KPC-13       99.660     882               3           0          32744    33625    1        882    0.0        1613
NZ_JBRDZN010000002.1  ARO:3001950  CTX-M-90     99.886     876               1           0          79568    80443    876      1      0.0        1613
NZ_JBRDZN010000002.1  ARO:3002329  KPC-19       99.660     882               3           0          32744    33625    1        882    0.0        1613
NZ_JBRDZN010000002.1  ARO:3002326  KPC-16       99.660     882               3           0          32744    33625    1        882    0.0        1613
NZ_JBRDZN010000002.1  ARO:3001886  CTX-M-24     99.886     876               1           0          79568    80443    876      1      0.0        1613
NZ_JBRDZN010000002.1  ARO:3007375  KPC-87       99.660     882               0           1          32744    33625    1        879    0.0        1609
NZ_JBRDZN010000002.1  ARO:3006206  KPC-81       99.660     882               0           1          32744    33625    1        879    0.0        1609
NZ_JBRDZN010000002.1  ARO:3005381  KPC-52       99.548     885               1           1          32744    33625    1        885    0.0        1609
NZ_JBRDZN010000002.1  ARO:3005619  CTX-M-196    99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3001958  CTX-M-99     99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3001877  CTX-M-14     99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3001947  CTX-M-87     99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3001957  CTX-M-98     99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3001981  CTX-M-122    99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3002005  CTX-M-147    99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3001984  CTX-M-125    99.772     876               2           0          79568    80443    876      1      0.0        1607
NZ_JBRDZN010000002.1  ARO:3007402  KPC-94       99.546     882               1           1          32744    33625    1        879    0.0        1604
NZ_JBRDZN010000002.1  ARO:3007087  KPC-90       99.324     888               0           1          32744    33625    1        888    0.0        1602
NZ_JBRDZN010000002.1  ARO:3006207  KPC-82       99.324     888               0           1          32744    33625    1        888    0.0        1602
NZ_JBRDZN010000002.1  ARO:3005658  CTX-M-235    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3005638  CTX-M-215    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3005624  CTX-M-201    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3005621  CTX-M-198    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3005614  CTX-M-191    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3005591  CTX-M-168    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001998  CTX-M-140    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3005357  KPC-25       99.324     888               0           1          32744    33625    1        888    0.0        1602
NZ_JBRDZN010000002.1  ARO:3001963  CTX-M-104    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001944  CTX-M-83     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001971  CTX-M-111    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001889  CTX-M-27     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001945  CTX-M-84     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3002495  CTX-M-85     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001928  CTX-M-67     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001965  CTX-M-105    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001946  CTX-M-86     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001973  CTX-M-113    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001910  CTX-M-48     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001909  CTX-M-47     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001900  CTX-M-38     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001881  CTX-M-19     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001912  CTX-M-50     99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3001972  CTX-M-112    99.658     876               3           0          79568    80443    876      1      0.0        1602
NZ_JBRDZN010000002.1  ARO:3006193  KPC-64       99.322     885               3           1          32744    33625    1        885    0.0        1598
NZ_JBRDZN010000002.1  ARO:3001934  CTX-M-73     99.657     874               3           0          79570    80443    874      1      0.0        1598
NZ_JBRDZN010000002.1  ARO:3003169  CTX-M-161    99.543     876               4           0          79568    80443    876      1      0.0        1598
NZ_JBRDZN010000002.1  ARO:3006194  KPC-65       99.212     888               1           1          32744    33625    1        888    0.0        1596
NZ_JBRDZN010000002.1  ARO:3005665  CTX-M-242    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3005663  CTX-M-240    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3005656  CTX-M-233    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3005618  CTX-M-195    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3005615  CTX-M-192    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3005597  CTX-M-174    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001988  CTX-M-129    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001880  CTX-M-17     99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001992  CTX-M-134    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001953  CTX-M-93     99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001961  CTX-M-102    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001911  CTX-M-49     99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3003167  CTX-M-159    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001985  CTX-M-126    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3001980  CTX-M-121    99.543     876               4           0          79568    80443    876      1      0.0        1596
NZ_JBRDZN010000002.1  ARO:3006199  KPC-74       99.320     882               0           1          32744    33625    1        876    0.0        1591
NZ_JBRDZN010000002.1  ARO:3005662  CTX-M-239    99.429     876               5           0          79568    80443    876      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3005646  CTX-M-223    99.429     876               5           0          79568    80443    876      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3005636  CTX-M-213    99.429     876               5           0          79568    80443    876      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3005372  KPC-40       99.099     888               2           1          32744    33625    1        888    0.0        1591
NZ_JBRDZN010000002.1  ARO:3001913  CTX-M-51     99.429     876               5           0          79568    80443    876      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3001970  CTX-M-110    99.655     870               3           0          79574    80443    870      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3001908  CTX-M-46     99.429     876               5           0          79568    80443    876      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3002324  KPC-14       99.320     882               0           1          32744    33625    1        876    0.0        1591
NZ_JBRDZN010000002.1  ARO:3001071  SHV-12       100.000    861               0           0          41613    42473    1        861    0.0        1591
NZ_JBRDZN010000002.1  ARO:3001989  CTX-M-130    99.429     876               5           0          79568    80443    876      1      0.0        1591
NZ_JBRDZN010000002.1  ARO:3006205  KPC-80       98.990     891               0           1          32744    33625    1        891    0.0        1587
NZ_JBRDZN010000002.1  ARO:3005379  KPC-50       98.990     891               0           4          32744    33625    1        891    0.0        1587
NZ_JBRDZN010000002.1  ARO:3005360  KPC-29       98.990     891               0           2          32744    33625    1        891    0.0        1587
NZ_JBRDZN010000002.1  ARO:3000873  TEM-1        99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000966  TEM-103      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3007454  TEM-245      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3006195  KPC-66       99.206     882               1           1          32744    33625    1        876    0.0        1585
NZ_JBRDZN010000002.1  ARO:3005361  KPC-28       99.206     882               1           1          32744    33625    1        876    0.0        1585
NZ_JBRDZN010000002.1  ARO:3005265  TEM-234      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000901  TEM-31       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3005259  TEM-228      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001392  TEM-215      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000968  TEM-105      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000942  TEM-76       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001199  SHV-160      99.884     861               1           0          41613    42473    1        861    0.0        1585
NZ_JBRDZN010000002.1  ARO:3001385  TEM-208      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000936  TEM-70       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001966  CTX-M-106    99.540     870               4           0          79574    80443    870      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000989  TEM-127      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000999  TEM-135      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001006  TEM-143      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001876  CTX-M-13     99.315     876               6           0          79568    80443    876      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001046  TEM-186      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001178  SHV-134      99.884     861               1           0          41613    42473    1        861    0.0        1585
NZ_JBRDZN010000002.1  ARO:3001121  SHV-66       99.884     861               1           0          41613    42473    1        861    0.0        1585
NZ_JBRDZN010000002.1  ARO:3001394  TEM-217      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000900  TEM-30       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001942  CTX-M-81     99.315     876               6           0          79568    80443    876      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000962  TEM-95       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001872  CTX-M-9      99.315     876               6           0          79568    80443    876      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000990  TEM-128      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000903  TEM-33       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001391  TEM-214      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001032  TEM-166      99.884     861               1           0          71758    72618    861      1      0.0        1585
